id,plan_id,section_path,text,checked,sort_order
PITEM_0419,PLAN_0004,Phase 1: Biomechanical Foundation and Spatial Mapping (Months 1-3) > Month 2: Treble and Bass Clef Reading > Treble Clef Reading,Master line notes (E-G-B-D-F) and space notes (F-A-C-E),0,11
PITEM_0420,PLAN_0004,Phase 1: Biomechanical Foundation and Spatial Mapping (Months 1-3) > Month 2: Treble and Bass Clef Reading > Treble Clef Reading,Read treble staff via intervallic relationships (not mnemonics),0,12
PITEM_0421,PLAN_0004,Phase 1: Biomechanical Foundation and Spatial Mapping (Months 1-3) > Month 2: Treble and Bass Clef Reading > Treble Clef Reading,Achieve reflexive note-to-key mapping,0,13
PITEM_0422,PLAN_0004,Phase 1: Biomechanical Foundation and Spatial Mapping (Months 1-3) > Month 2: Treble and Bass Clef Reading > Treble Clef Reading,Isolate treble reading from bass interference,0,14
PITEM_0423,PLAN_0004,Phase 1: Biomechanical Foundation and Spatial Mapping (Months 1-3) > Month 2: Treble and Bass Clef Reading > Bass Clef Reading,Master F-line anchor and surrounding notes,0,15
PITEM_0424,PLAN_0004,Phase 1: Biomechanical Foundation and Spatial Mapping (Months 1-3) > Month 2: Treble and Bass Clef Reading > Bass Clef Reading,Prevent cognitive interference from treble dominance,0,16
PITEM_0425,PLAN_0004,Phase 1: Biomechanical Foundation and Spatial Mapping (Months 1-3) > Month 2: Treble and Bass Clef Reading > Bass Clef Reading,Read bass staff fluidly in lower registers,0,17
PITEM_0426,PLAN_0004,Phase 1: Biomechanical Foundation and Spatial Mapping (Months 1-3) > Month 2: Treble and Bass Clef Reading > Bass Clef Reading,Establish independent left-hand reading process,0,18
PITEM_0427,PLAN_0004,Phase 1: Biomechanical Foundation and Spatial Mapping (Months 1-3) > Month 3: Rhythm and Hands-Together Coordination > Rhythm Fundamentals and Meter,"Master note values (whole, half, quarter, eighth) and rests",0,19
PITEM_0428,PLAN_0004,Phase 1: Biomechanical Foundation and Spatial Mapping (Months 1-3) > Month 3: Rhythm and Hands-Together Coordination > Rhythm Fundamentals and Meter,"Count simple meter (4/4, 3/4) and compound time (6/8)",0,20
PITEM_0429,PLAN_0004,Phase 1: Biomechanical Foundation and Spatial Mapping (Months 1-3) > Month 3: Rhythm and Hands-Together Coordination > Rhythm Fundamentals and Meter,Vocalize and clap rhythms with metronome accuracy,0,21
PITEM_0430,PLAN_0004,Phase 1: Biomechanical Foundation and Spatial Mapping (Months 1-3) > Month 3: Rhythm and Hands-Together Coordination > Rhythm Fundamentals and Meter,Distinguish simple vs. compound subdivisions,0,22
PITEM_0431,PLAN_0004,Phase 1: Biomechanical Foundation and Spatial Mapping (Months 1-3) > Month 3: Rhythm and Hands-Together Coordination > Hands-Together Coordination,Break neurological dependency between hands,0,23
PITEM_0432,PLAN_0004,Phase 1: Biomechanical Foundation and Spatial Mapping (Months 1-3) > Month 3: Rhythm and Hands-Together Coordination > Hands-Together Coordination,"Execute bimanual drills (parallel motion, asymmetrical rhythms)",0,24
PITEM_0433,PLAN_0004,Phase 1: Biomechanical Foundation and Spatial Mapping (Months 1-3) > Month 3: Rhythm and Hands-Together Coordination > Hands-Together Coordination,Eliminate flamming (uneven hand strikes),0,25
PITEM_0434,PLAN_0004,Phase 1: Biomechanical Foundation and Spatial Mapping (Months 1-3) > Month 3: Rhythm and Hands-Together Coordination > Hands-Together Coordination,Build sustained bimanual independence,0,26
PITEM_0435,PLAN_0004,Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 4: Articulation and Scales with Finger Independence > Articulation and Dynamics,"Execute staccato (detached, wrist-bounced)",0,27
PITEM_0436,PLAN_0004,Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 4: Articulation and Scales with Finger Independence > Articulation and Dynamics,"Execute legato (smooth weight transfer, connected)",0,28
PITEM_0437,PLAN_0004,Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 4: Articulation and Scales with Finger Independence > Articulation and Dynamics,Apply crescendo and decrescendo arcs,0,29
PITEM_0438,PLAN_0004,Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 4: Articulation and Scales with Finger Independence > Articulation and Dynamics,"Master tenuto, accents, and ties",0,30
PITEM_0439,PLAN_0004,Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 4: Articulation and Scales with Finger Independence > Articulation and Dynamics,"Generate volume via arm gravity, not finger flexion",0,31
PITEM_0440,PLAN_0004,"Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 4: Articulation and Scales with Finger Independence > Major Scales (C, G, D) and Finger Independence",Master standard scale fingerings with thumb-tuck positioning,0,32
PITEM_0441,PLAN_0004,"Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 4: Articulation and Scales with Finger Independence > Major Scales (C, G, D) and Finger Independence","Execute Phillips isolation exercise (thumb locked, other digits independent)",0,33
PITEM_0442,PLAN_0004,"Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 4: Articulation and Scales with Finger Independence > Major Scales (C, G, D) and Finger Independence","Achieve even, fluid scale execution in two octaves",0,34
PITEM_0443,PLAN_0004,"Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 4: Articulation and Scales with Finger Independence > Major Scales (C, G, D) and Finger Independence",Develop independent finger strength without sympathetic tension,0,35
PITEM_0444,PLAN_0004,"Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 5: Intervals, Key Signatures, and Triads > Intervals and Key Signatures",Identify all diatonic intervals (2nds through 8ves),0,36
PITEM_0445,PLAN_0004,"Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 5: Intervals, Key Signatures, and Triads > Intervals and Key Signatures",Map interval hand-spans kinesthetically,0,37
PITEM_0446,PLAN_0004,"Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 5: Intervals, Key Signatures, and Triads > Intervals and Key Signatures",Master major key signatures (up to 3 sharps/flats),0,38
PITEM_0447,PLAN_0004,"Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 5: Intervals, Key Signatures, and Triads > Intervals and Key Signatures",Correlate staff-based intervals to keyboard topology,0,39
PITEM_0448,PLAN_0004,"Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 5: Intervals, Key Signatures, and Triads > Intervals and Key Signatures",Read key signature implications fluently,0,40
PITEM_0449,PLAN_0004,"Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 5: Intervals, Key Signatures, and Triads > Triads and Inversions",Master major and minor triads (root position),0,41
PITEM_0450,PLAN_0004,"Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 5: Intervals, Key Signatures, and Triads > Triads and Inversions",Execute first inversions (3rd in bass),0,42
PITEM_0451,PLAN_0004,"Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 5: Intervals, Key Signatures, and Triads > Triads and Inversions",Execute second inversions (5th in bass),0,43
PITEM_0452,PLAN_0004,"Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 5: Intervals, Key Signatures, and Triads > Triads and Inversions","Build muscle memory via ""blind practice""",0,44
PITEM_0453,PLAN_0004,"Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 5: Intervals, Key Signatures, and Triads > Triads and Inversions",Establish smooth voice-leading transitions,0,45
PITEM_0454,PLAN_0004,"Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 6: Chord Progressions, Pedal Technique, and Musical Expression Preview > Common Chord Progressions and Lead Sheets","Master standard progressions (I-V-vi-IV, I-IV-V-I, vi-IV-I-V)",0,46
PITEM_0455,PLAN_0004,"Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 6: Chord Progressions, Pedal Technique, and Musical Expression Preview > Common Chord Progressions and Lead Sheets",Map inversions for smooth geometric hand movement,0,47
PITEM_0456,PLAN_0004,"Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 6: Chord Progressions, Pedal Technique, and Musical Expression Preview > Common Chord Progressions and Lead Sheets",Read lead-sheet symbols fluently,0,48
PITEM_0457,PLAN_0004,"Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 6: Chord Progressions, Pedal Technique, and Musical Expression Preview > Common Chord Progressions and Lead Sheets",Maintain common tones between chords,0,49
PITEM_0458,PLAN_0004,"Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 6: Chord Progressions, Pedal Technique, and Musical Expression Preview > Common Chord Progressions and Lead Sheets",Restrict hand movement to max one-third interval,0,50
PITEM_0459,PLAN_0004,"Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 6: Chord Progressions, Pedal Technique, and Musical Expression Preview > Sustain Pedal Technique",Master syncopated pedaling (foot lifts as hands strike new chord),0,51
PITEM_0460,PLAN_0004,"Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 6: Chord Progressions, Pedal Technique, and Musical Expression Preview > Sustain Pedal Technique",Avoid muddy harmonic accumulation,0,52
PITEM_0461,PLAN_0004,"Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 6: Chord Progressions, Pedal Technique, and Musical Expression Preview > Sustain Pedal Technique",Prevent jarring silence gaps,0,53
PITEM_0462,PLAN_0004,"Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 6: Chord Progressions, Pedal Technique, and Musical Expression Preview > Sustain Pedal Technique",Isolate lower-body coordination,0,54
PITEM_0463,PLAN_0004,"Phase 2: Technical Expansion and Harmonic Geometry (Months 4-6) > Month 6: Chord Progressions, Pedal Technique, and Musical Expression Preview > Sustain Pedal Technique",Execute delayed pedal timing,0,55
PITEM_0464,PLAN_0004,Phase 3: Aural Integration and Expressive Fluency (Months 7-9) > Month 7: Phrase Shaping and Sight-Reading Foundation > Phrase Shaping and Musical Expression,Identify phrase boundaries and structure,0,56
PITEM_0465,PLAN_0004,Phase 3: Aural Integration and Expressive Fluency (Months 7-9) > Month 7: Phrase Shaping and Sight-Reading Foundation > Phrase Shaping and Musical Expression,Apply crescendo toward phrase apex,0,57
PITEM_0466,PLAN_0004,Phase 3: Aural Integration and Expressive Fluency (Months 7-9) > Month 7: Phrase Shaping and Sight-Reading Foundation > Phrase Shaping and Musical Expression,Execute decrescendo at phrase resolution,0,58
PITEM_0467,PLAN_0004,Phase 3: Aural Integration and Expressive Fluency (Months 7-9) > Month 7: Phrase Shaping and Sight-Reading Foundation > Phrase Shaping and Musical Expression,"Implement wrist-lift ""breath"" at phrase boundaries",0,59
PITEM_0468,PLAN_0004,Phase 3: Aural Integration and Expressive Fluency (Months 7-9) > Month 7: Phrase Shaping and Sight-Reading Foundation > Phrase Shaping and Musical Expression,Eliminate typewriter technique (uniform velocity),0,60
PITEM_0469,PLAN_0004,Phase 3: Aural Integration and Expressive Fluency (Months 7-9) > Month 7: Phrase Shaping and Sight-Reading Foundation > Sight-Reading System and Pattern Chunking,Implement daily graded sight-reading routine,0,61
PITEM_0470,PLAN_0004,Phase 3: Aural Integration and Expressive Fluency (Months 7-9) > Month 7: Phrase Shaping and Sight-Reading Foundation > Sight-Reading System and Pattern Chunking,Chunk macroscopic patterns (not individual notes),0,62
PITEM_0471,PLAN_0004,Phase 3: Aural Integration and Expressive Fluency (Months 7-9) > Month 7: Phrase Shaping and Sight-Reading Foundation > Sight-Reading System and Pattern Chunking,Apply Gestalt perception to score processing,0,63
PITEM_0472,PLAN_0004,Phase 3: Aural Integration and Expressive Fluency (Months 7-9) > Month 7: Phrase Shaping and Sight-Reading Foundation > Sight-Reading System and Pattern Chunking,"Enforce ""Continuity Always"" rule (no stopping for corrections)",0,64
PITEM_0473,PLAN_0004,Phase 3: Aural Integration and Expressive Fluency (Months 7-9) > Month 7: Phrase Shaping and Sight-Reading Foundation > Sight-Reading System and Pattern Chunking,Achieve fluent 45-second visual audit,0,65
PITEM_0474,PLAN_0004,Phase 3: Aural Integration and Expressive Fluency (Months 7-9) > Month 8: Arpeggios and Accompaniment Patterns > Arpeggios and Accompaniment Patterns,"Master five core patterns (Sunrise, Waterfall, Heartbeat, Wave, Flow)",0,66
PITEM_0475,PLAN_0004,Phase 3: Aural Integration and Expressive Fluency (Months 7-9) > Month 8: Arpeggios and Accompaniment Patterns > Arpeggios and Accompaniment Patterns,Execute Sunrise (ascending notes),0,67
PITEM_0476,PLAN_0004,Phase 3: Aural Integration and Expressive Fluency (Months 7-9) > Month 8: Arpeggios and Accompaniment Patterns > Arpeggios and Accompaniment Patterns,Execute Heartbeat (Alberti bass 1-5-3-5),0,68
PITEM_0477,PLAN_0004,Phase 3: Aural Integration and Expressive Fluency (Months 7-9) > Month 8: Arpeggios and Accompaniment Patterns > Arpeggios and Accompaniment Patterns,Transition smoothly between pattern types,0,69
PITEM_0478,PLAN_0004,Phase 3: Aural Integration and Expressive Fluency (Months 7-9) > Month 8: Arpeggios and Accompaniment Patterns > Arpeggios and Accompaniment Patterns,Prevent wrist contortion and excessive stretching,0,70
PITEM_0479,PLAN_0004,Phase 3: Aural Integration and Expressive Fluency (Months 7-9) > Month 8: Arpeggios and Accompaniment Patterns > Arpeggios and Accompaniment Patterns,Maintain rhythmic evenness over speed,0,71
PITEM_0480,PLAN_0004,"Phase 3: Aural Integration and Expressive Fluency (Months 7-9) > Month 9: Style Basics and Preliminary Performance Exposure > Style Basics: Baroque, Classical, Romantic","Execute Baroque articulation (crisp, light, unpedaled)",0,72
PITEM_0481,PLAN_0004,"Phase 3: Aural Integration and Expressive Fluency (Months 7-9) > Month 9: Style Basics and Preliminary Performance Exposure > Style Basics: Baroque, Classical, Romantic","Apply Classical phrasing (structured, even dynamics)",0,73
PITEM_0482,PLAN_0004,"Phase 3: Aural Integration and Expressive Fluency (Months 7-9) > Month 9: Style Basics and Preliminary Performance Exposure > Style Basics: Baroque, Classical, Romantic","Explore Romantic tone (rich, variable rubato, complex pedaling)",0,74
PITEM_0483,PLAN_0004,"Phase 3: Aural Integration and Expressive Fluency (Months 7-9) > Month 9: Style Basics and Preliminary Performance Exposure > Style Basics: Baroque, Classical, Romantic",Master pedal-ban rule for Baroque/early Classical,0,75
PITEM_0484,PLAN_0004,"Phase 3: Aural Integration and Expressive Fluency (Months 7-9) > Month 9: Style Basics and Preliminary Performance Exposure > Style Basics: Baroque, Classical, Romantic",Select one accessible piece per era,0,76
PITEM_0485,PLAN_0004,"Phase 4: Improvisational Mastery and Performance Output (Months 10-12) > Month 10: Ear Training (Intervals and Chord Quality) > Ear Training (Intervals, Chord Quality)",Identify melodic intervals (2nds through octaves),0,77
PITEM_0486,PLAN_0004,"Phase 4: Improvisational Mastery and Performance Output (Months 10-12) > Month 10: Ear Training (Intervals and Chord Quality) > Ear Training (Intervals, Chord Quality)","Distinguish major, minor, diminished, augmented chord qualities",0,78
PITEM_0487,PLAN_0004,"Phase 4: Improvisational Mastery and Performance Output (Months 10-12) > Month 10: Ear Training (Intervals and Chord Quality) > Ear Training (Intervals, Chord Quality)",Build relative pitch framework without perfect pitch,0,79
PITEM_0488,PLAN_0004,"Phase 4: Improvisational Mastery and Performance Output (Months 10-12) > Month 10: Ear Training (Intervals and Chord Quality) > Ear Training (Intervals, Chord Quality)",Vocalize interval identification before keyboard contact,0,80
PITEM_0489,PLAN_0004,"Phase 4: Improvisational Mastery and Performance Output (Months 10-12) > Month 10: Ear Training (Intervals and Chord Quality) > Ear Training (Intervals, Chord Quality)",Achieve 80%+ accuracy threshold before advancing,0,81
PITEM_0490,PLAN_0004,Phase 4: Improvisational Mastery and Performance Output (Months 10-12) > Month 11: Melody by Ear and Improvisation > Melody by Ear,Isolate key center via tonic humming,0,82
PITEM_0491,PLAN_0004,Phase 4: Improvisational Mastery and Performance Output (Months 10-12) > Month 11: Melody by Ear and Improvisation > Melody by Ear,Establish diatonic boundaries,0,83
PITEM_0492,PLAN_0004,Phase 4: Improvisational Mastery and Performance Output (Months 10-12) > Month 11: Melody by Ear and Improvisation > Melody by Ear,Track bassline by lowest frequency focus,0,84
PITEM_0493,PLAN_0004,Phase 4: Improvisational Mastery and Performance Output (Months 10-12) > Month 11: Melody by Ear and Improvisation > Melody by Ear,Transcribe via trial-and-error within diatonic pool only,0,85
PITEM_0494,PLAN_0004,Phase 4: Improvisational Mastery and Performance Output (Months 10-12) > Month 11: Melody by Ear and Improvisation > Melody by Ear,Apply Pivot Test to confirm major/minor tonality,0,86
PITEM_0495,PLAN_0004,Phase 4: Improvisational Mastery and Performance Output (Months 10-12) > Month 11: Melody by Ear and Improvisation > Improvisation (Pentatonic and Chord-Tone),Master pentatonic scale geography (5 safe notes per chord),0,87
PITEM_0496,PLAN_0004,Phase 4: Improvisational Mastery and Performance Output (Months 10-12) > Month 11: Melody by Ear and Improvisation > Improvisation (Pentatonic and Chord-Tone),Overlay pentatonics across extended chord progressions,0,88
PITEM_0497,PLAN_0004,Phase 4: Improvisational Mastery and Performance Output (Months 10-12) > Month 11: Melody by Ear and Improvisation > Improvisation (Pentatonic and Chord-Tone),Develop motivic development (rhythm-spiked ideas),0,89
PITEM_0498,PLAN_0004,Phase 4: Improvisational Mastery and Performance Output (Months 10-12) > Month 11: Melody by Ear and Improvisation > Improvisation (Pentatonic and Chord-Tone),Execute large intervallic skips,0,90
PITEM_0499,PLAN_0004,Phase 4: Improvisational Mastery and Performance Output (Months 10-12) > Month 11: Melody by Ear and Improvisation > Improvisation (Pentatonic and Chord-Tone),Build quartal shapes,0,91
PITEM_0500,PLAN_0004,Phase 4: Improvisational Mastery and Performance Output (Months 10-12) > Month 11: Melody by Ear and Improvisation > Improvisation (Pentatonic and Chord-Tone),Prevent meandering aimlessness,0,92
PITEM_0501,PLAN_0004,Phase 4: Improvisational Mastery and Performance Output (Months 10-12) > Month 12: Performance Preparation and Consolidation > Performance Preparation and Recording-Review Workflow,Prepare fully-learned piece for formal video recording,0,93
PITEM_0502,PLAN_0004,Phase 4: Improvisational Mastery and Performance Output (Months 10-12) > Month 12: Performance Preparation and Consolidation > Performance Preparation and Recording-Review Workflow,"Execute ""Tracking"" (score chunking into recovery spots)",0,94
PITEM_0503,PLAN_0004,Phase 4: Improvisational Mastery and Performance Output (Months 10-12) > Month 12: Performance Preparation and Consolidation > Performance Preparation and Recording-Review Workflow,Conduct mental practice away from instrument,0,95
PITEM_0504,PLAN_0004,Phase 4: Improvisational Mastery and Performance Output (Months 10-12) > Month 12: Performance Preparation and Consolidation > Performance Preparation and Recording-Review Workflow,Establish Super Starting Spots throughout architecture,0,96
PITEM_0505,PLAN_0004,Phase 4: Improvisational Mastery and Performance Output (Months 10-12) > Month 12: Performance Preparation and Consolidation > Performance Preparation and Recording-Review Workflow,Execute Dress Rehearsal (play-through without stopping),0,97
PITEM_0506,PLAN_0004,Phase 4: Improvisational Mastery and Performance Output (Months 10-12) > Month 12: Performance Preparation and Consolidation > Performance Preparation and Recording-Review Workflow,Complete recording and clinical playback analysis,0,98
PITEM_0507,PLAN_0004,Phase 4: Improvisational Mastery and Performance Output (Months 10-12) > Month 12: Performance Preparation and Consolidation > Performance Preparation and Recording-Review Workflow,Build 3-5 piece mini repertoire set,0,99
PITEM_0508,PLAN_0004,Practice Schedule (Standard 45-Minute Session Architecture) > Session Structure,"Warm-up (5 min): Postural audit, arm-gravity demonstration, black-key navigation",0,100
PITEM_0509,PLAN_0004,Practice Schedule (Standard 45-Minute Session Architecture) > Session Structure,"Technical Block (10 min): Scales, finger independence, ear training, or current topic application",0,101
PITEM_0510,PLAN_0004,Practice Schedule (Standard 45-Minute Session Architecture) > Session Structure,"Repertoire Block (15 min): Primary piece, sight-reading, or style-specific application",0,102
PITEM_0511,PLAN_0004,Practice Schedule (Standard 45-Minute Session Architecture) > Session Structure,"Review and Reflection (5 min): Metric logging, visualization dashboard update, weekly reflection",0,103
PITEM_0512,PLAN_0004,Progress Tracking > Practice Consistency,5-6 sessions per week completed,0,104
PITEM_0513,PLAN_0004,Progress Tracking > Tempo Progression,C Major Scale (Eighths) - Target: 120 BPM,0,105
PITEM_0514,PLAN_0004,Progress Tracking > Tempo Progression,I-V-vi-IV Arpeggios - Target: 100 BPM,0,106
PITEM_0515,PLAN_0004,Progress Tracking > Tempo Progression,Style-Specific Repertoire - Target: 110 BPM,0,107
PITEM_0516,PLAN_0004,Progress Tracking > Accuracy Trend,Monitor Wrong Notes (%),0,108
PITEM_0517,PLAN_0004,Progress Tracking > Accuracy Trend,Monitor Rhythm/Meter Errors (%),0,109
PITEM_0518,PLAN_0004,Progress Tracking > Accuracy Trend,Monitor In-Piece Restarts,0,110
PITEM_0519,PLAN_0004,Progress Tracking > Repertoire Readiness,Chopin Prelude in E Minor,0,111
PITEM_0520,PLAN_0004,Progress Tracking > Repertoire Readiness,Clementi Sonatina Op. 36,0,112
PITEM_0521,PLAN_0004,Progress Tracking > Repertoire Readiness,"""Let It Be"" Lead Sheet",0,113
PITEM_0522,PLAN_0004,Progress Tracking > Skill Radar (Semi-Monthly Self-Assessment),Technique (Posture/Scales),0,114
PITEM_0523,PLAN_0004,Progress Tracking > Skill Radar (Semi-Monthly Self-Assessment),Rhythm & Meter,0,115
PITEM_0524,PLAN_0004,Progress Tracking > Skill Radar (Semi-Monthly Self-Assessment),Sight-Reading,0,116
PITEM_0525,PLAN_0004,Progress Tracking > Skill Radar (Semi-Monthly Self-Assessment),Musical Expression,0,117
PITEM_0526,PLAN_0004,Progress Tracking > Skill Radar (Semi-Monthly Self-Assessment),Ear Training,0,118
PITEM_0527,PLAN_0004,Progress Tracking > Skill Radar (Semi-Monthly Self-Assessment),Improvisation,0,119
PITEM_0528,PLAN_0004,Goals (End of Year 1),Fluent sight-reading across multiple genres,0,120
PITEM_0529,PLAN_0004,Goals (End of Year 1),3-5 piece performance-ready repertoire set (mixed styles),0,121
PITEM_0530,PLAN_0004,Goals (End of Year 1),Solid relative pitch / melody-by-ear capability,0,122
PITEM_0531,PLAN_0004,Goals (End of Year 1),Comfortable improvisation over standard progressions,0,123
PITEM_0532,PLAN_0004,Goals (End of Year 1),Recorded performance documentation (monthly snapshots),0,124
PITEM_0533,PLAN_0004,Goals (End of Year 1),Consistent 5-6 session/week practice discipline,0,125
PITEM_0534,PLAN_0004,Goals (End of Year 1),Zero postural injuries or chronic tension,0,126
PITEM_0535,PLAN_0005,Backlog,we already have pneumonia for descriptive analysis and inferential analysis check if there are more types of analysis,0,1
PITEM_0536,PLAN_0005,Backlog,Create mnemonics for logical fallacies: https://www.youtube.com/watch?v=wwUe7T2OKQE,0,2
PITEM_0537,PLAN_0005,Backlog,Anaálise descritiva vs visual,0,3
PITEM_0538,PLAN_0005,Backlog,https://www.youtube.com/watch?v=b3kKFNOnwOY&t=418s,0,4
PITEM_0539,PLAN_0005,Autonomous Scientific Researcher > Phase 1: Foundational Epistemology and Literature Mastery > Months 1–4: Epistemology and the Information Architecture of Science > 1. The Philosophy of Science and Epistemological Frameworks,Understand the demarcation problem (science vs. pseudoscience),1,5
PITEM_0540,PLAN_0005,Autonomous Scientific Researcher > Phase 1: Foundational Epistemology and Literature Mastery > Months 1–4: Epistemology and the Information Architecture of Science > 1. The Philosophy of Science and Epistemological Frameworks,"Study naturalism, empirical thought, and Kuhnian paradigm shifts",1,6
PITEM_0541,PLAN_0005,Autonomous Scientific Researcher > Phase 1: Foundational Epistemology and Literature Mastery > Months 1–4: Epistemology and the Information Architecture of Science > 1. The Philosophy of Science and Epistemological Frameworks,Master Popperian falsificationism and design testable null hypotheses,1,7
PITEM_0542,PLAN_0005,Autonomous Scientific Researcher > Phase 1: Foundational Epistemology and Literature Mastery > Months 1–4: Epistemology and the Information Architecture of Science > 1. The Philosophy of Science and Epistemological Frameworks,Distinguish Bayesian updating from frequentist inference,1,8
PITEM_0543,PLAN_0005,Autonomous Scientific Researcher > Phase 1: Foundational Epistemology and Literature Mastery > Months 1–4: Epistemology and the Information Architecture of Science > 1. The Philosophy of Science and Epistemological Frameworks,Internalize that scientific models are provisional,1,9
PITEM_0544,PLAN_0005,Autonomous Scientific Researcher > Phase 1: Foundational Epistemology and Literature Mastery > Months 1–4: Epistemology and the Information Architecture of Science > 2. Advanced Literature Review and Gap Identification,"Execute systematic literature reviews using PICO, SPICE, SPIDER, and PCC frameworks",1,10
PITEM_0545,PLAN_0005,Autonomous Scientific Researcher > Phase 1: Foundational Epistemology and Literature Mastery > Months 1–4: Epistemology and the Information Architecture of Science > 2. Advanced Literature Review and Gap Identification,Construct Boolean search strings with nested operators and truncation,1,11
PITEM_0546,PLAN_0005,Autonomous Scientific Researcher > Phase 1: Foundational Epistemology and Literature Mastery > Months 1–4: Epistemology and the Information Architecture of Science > 2. Advanced Literature Review and Gap Identification,Apply forward and backward citation snowballing,1,12
PITEM_0547,PLAN_0005,Autonomous Scientific Researcher > Phase 1: Foundational Epistemology and Literature Mastery > Months 1–4: Epistemology and the Information Architecture of Science > 2. Advanced Literature Review and Gap Identification,Use Litmaps or Research Rabbit to map research silos and identify gaps,1,13
PITEM_0548,PLAN_0005,Autonomous Scientific Researcher > Phase 1: Foundational Epistemology and Literature Mastery > Months 1–4: Epistemology and the Information Architecture of Science > 2. Advanced Literature Review and Gap Identification,Include grey literature to mitigate publication bias,1,14
PITEM_0549,PLAN_0005,Autonomous Scientific Researcher > Phase 1: Foundational Epistemology and Literature Mastery > Months 1–4: Epistemology and the Information Architecture of Science > 3. Reference Management and Bibliographic Frameworks,Master Zotero as the central reference workflow,1,15
PITEM_0550,PLAN_0005,Autonomous Scientific Researcher > Phase 1: Foundational Epistemology and Literature Mastery > Months 1–4: Epistemology and the Information Architecture of Science > 3. Reference Management and Bibliographic Frameworks,Extract and normalize bibliographic metadata via browser extensions,1,16
PITEM_0551,PLAN_0005,Autonomous Scientific Researcher > Phase 1: Foundational Epistemology and Literature Mastery > Months 1–4: Epistemology and the Information Architecture of Science > 3. Reference Management and Bibliographic Frameworks,Build tagging taxonomies for cross-disciplinary thematic search,1,17
PITEM_0552,PLAN_0005,Autonomous Scientific Researcher > Phase 1: Foundational Epistemology and Literature Mastery > Months 1–4: Epistemology and the Information Architecture of Science > 3. Reference Management and Bibliographic Frameworks,"Configure sync, group libraries, and word-processor citation plugins",1,18
PITEM_0553,PLAN_0005,Autonomous Scientific Researcher > Phase 1: Foundational Epistemology and Literature Mastery > Months 1–4: Epistemology and the Information Architecture of Science > 3. Reference Management and Bibliographic Frameworks,Explore AI plugins within Zotero for rapid PDF extraction,1,19
PITEM_0554,PLAN_0005,Autonomous Scientific Researcher > Phase 2: Methodological Design and Statistical Rigor > Months 5–12: From Study Architecture to Programmatic Analysis > 4. Fundamentals of Qualitative Research Methods,"Differentiate ethnography, grounded theory, phenomenology, and participatory action research",1,20
PITEM_0555,PLAN_0005,Autonomous Scientific Researcher > Phase 2: Methodological Design and Statistical Rigor > Months 5–12: From Study Architecture to Programmatic Analysis > 4. Fundamentals of Qualitative Research Methods,"Formulate qualitative questions focused on ""how"" and ""why""",0,21
PITEM_0556,PLAN_0005,Autonomous Scientific Researcher > Phase 2: Methodological Design and Statistical Rigor > Months 5–12: From Study Architecture to Programmatic Analysis > 4. Fundamentals of Qualitative Research Methods,"Design semi-structured interviews, focus groups, and ethnographic observations",0,22
PITEM_0557,PLAN_0005,Autonomous Scientific Researcher > Phase 2: Methodological Design and Statistical Rigor > Months 5–12: From Study Architecture to Programmatic Analysis > 4. Fundamentals of Qualitative Research Methods,"Apply thematic analysis, theoretical saturation, and iterative coding",0,23
PITEM_0558,PLAN_0005,Autonomous Scientific Researcher > Phase 2: Methodological Design and Statistical Rigor > Months 5–12: From Study Architecture to Programmatic Analysis > 4. Fundamentals of Qualitative Research Methods,"Establish rigor via triangulation, member checking, and thick description",0,24
